Open,High,Low,Close,Volume
9.50,11.00,9.00,10.00,6338
19.50,21.00,19.00,20.00,6339
9.50,11.00,9.00,10.00,6340
19.50,21.00,19.00,20.00,6341
9.50,11.00,9.00,10.00,6342
19.50,21.00,19.00,20.00,6343
9.50,11.00,9.00,10.00,6344
19.50,21.00,19.00,20.00,6345
9.50,11.00,9.00,10.00,6346
19.50,21.00,19.00,20.00,6347
9.50,11.00,9.00,10.00,6348
19.50,21.00,19.00,20.00,6349
9.50,11.00,9.00,10.00,6350
19.50,21.00,19.00,20.00,6351
9.50,11.00,9.00,10.00,6352
19.50,21.00,19.00,20.00,6353
9.50,11.00,9.00,10.00,6354
19.50,21.00,19.00,20.00,6355
9.50,11.00,9.00,10.00,6356
19.50,21.00,19.00,20.00,6357
9.50,11.00,9.00,10.00,6358
19.50,21.00,19.00,20.00,6359
9.50,11.00,9.00,10.00,6360
19.50,21.00,19.00,20.00,6361
9.50,11.00,9.00,10.00,6362
19.50,21.00,19.00,20.00,6363
9.50,11.00,9.00,10.00,6364
19.50,21.00,19.00,20.00,6365
9.50,11.00,9.00,10.00,6366
19.50,21.00,19.00,20.00,6367
9.50,11.00,9.00,10.00,6368
19.50,21.00,19.00,20.00,6369
9.50,11.00,9.00,10.00,6370
19.50,21.00,19.00,20.00,6371
9.50,11.00,9.00,10.00,6372
19.50,21.00,19.00,20.00,6373
9.50,11.00,9.00,10.00,6374
19.50,21.00,19.00,20.00,6375
9.50,11.00,9.00,10.00,6376
19.50,21.00,19.00,20.00,6377
9.50,11.00,9.00,10.00,6378
19.50,21.00,19.00,20.00,6379
9.50,11.00,9.00,10.00,6380
19.50,21.00,19.00,20.00,6381
9.50,11.00,9.00,10.00,6382
19.50,21.00,19.00,20.00,6383
9.50,11.00,9.00,10.00,6384
19.50,21.00,19.00,20.00,6385
9.50,11.00,9.00,10.00,6386
19.50,21.00,19.00,20.00,6387
9.50,11.00,9.00,10.00,6388
19.50,21.00,19.00,20.00,6389
9.50,11.00,9.00,10.00,6390
19.50,21.00,19.00,20.00,6391
9.50,11.00,9.00,10.00,6392
19.50,21.00,19.00,20.00,6393
9.50,11.00,9.00,10.00,6394
19.50,21.00,19.00,20.00,6395
9.50,11.00,9.00,10.00,6396
19.50,21.00,19.00,20.00,6397
9.50,11.00,9.00,10.00,6398
19.50,21.00,19.00,20.00,6399
9.50,11.00,9.00,10.00,6400
19.50,21.00,19.00,20.00,6401
9.50,11.00,9.00,10.00,6402
19.50,21.00,19.00,20.00,6403
9.50,11.00,9.00,10.00,6404
19.50,21.00,19.00,20.00,6405
9.50,11.00,9.00,10.00,6406
19.50,21.00,19.00,20.00,6407
9.50,11.00,9.00,10.00,6408
19.50,21.00,19.00,20.00,6409
9.50,11.00,9.00,10.00,6410
19.50,21.00,19.00,20.00,6411
9.50,11.00,9.00,10.00,6412
19.50,21.00,19.00,20.00,6413
9.50,11.00,9.00,10.00,6414
19.50,21.00,19.00,20.00,6415
9.50,11.00,9.00,10.00,6416
19.50,21.00,19.00,20.00,6417
9.50,11.00,9.00,10.00,6418
19.50,21.00,19.00,20.00,6419
9.50,11.00,9.00,10.00,6420
19.50,21.00,19.00,20.00,6421
9.50,11.00,9.00,10.00,6422
19.50,21.00,19.00,20.00,6423
9.50,11.00,9.00,10.00,6424
19.50,21.00,19.00,20.00,6425
9.50,11.00,9.00,10.00,6426
19.50,21.00,19.00,20.00,6427
9.50,11.00,9.00,10.00,6428
19.50,21.00,19.00,20.00,6429
9.50,11.00,9.00,10.00,6430
19.50,21.00,19.00,20.00,6431
9.50,11.00,9.00,10.00,6432
19.50,21.00,19.00,20.00,6433
9.50,11.00,9.00,10.00,6434
19.50,21.00,19.00,20.00,6435
9.50,11.00,9.00,10.00,6436
19.50,21.00,19.00,20.00,6437
9.50,11.00,9.00,10.00,6438
19.50,21.00,19.00,20.00,6439
9.50,11.00,9.00,10.00,6440
19.50,21.00,19.00,20.00,6441
9.50,11.00,9.00,10.00,6442
19.50,21.00,19.00,20.00,6443
9.50,11.00,9.00,10.00,6444
19.50,21.00,19.00,20.00,6445
9.50,11.00,9.00,10.00,6446
19.50,21.00,19.00,20.00,6447
9.50,11.00,9.00,10.00,6448
19.50,21.00,19.00,20.00,6449
9.50,11.00,9.00,10.00,6450
19.50,21.00,19.00,20.00,6451
9.50,11.00,9.00,10.00,6452
19.50,21.00,19.00,20.00,6453
9.50,11.00,9.00,10.00,6454
19.50,21.00,19.00,20.00,6455
9.50,11.00,9.00,10.00,6456
19.50,21.00,19.00,20.00,6457
9.50,11.00,9.00,10.00,6458
19.50,21.00,19.00,20.00,6459
9.50,11.00,9.00,10.00,6460
19.50,21.00,19.00,20.00,6461
9.50,11.00,9.00,10.00,6462
19.50,21.00,19.00,20.00,6463
9.50,11.00,9.00,10.00,6464
19.50,21.00,19.00,20.00,6465
9.50,11.00,9.00,10.00,6466
19.50,21.00,19.00,20.00,6467
9.50,11.00,9.00,10.00,6468
19.50,21.00,19.00,20.00,6469
9.50,11.00,9.00,10.00,6470
19.50,21.00,19.00,20.00,6471
9.50,11.00,9.00,10.00,6472
19.50,21.00,19.00,20.00,6473
9.50,11.00,9.00,10.00,6474
19.50,21.00,19.00,20.00,6475
9.50,11.00,9.00,10.00,6476
19.50,21.00,19.00,20.00,6477
9.50,11.00,9.00,10.00,6478
19.50,21.00,19.00,20.00,6479
9.50,11.00,9.00,10.00,6480
19.50,21.00,19.00,20.00,6481
9.50,11.00,9.00,10.00,6482
19.50,21.00,19.00,20.00,6483
9.50,11.00,9.00,10.00,6484
19.50,21.00,19.00,20.00,6485
9.50,11.00,9.00,10.00,6486
19.50,21.00,19.00,20.00,6487
9.50,11.00,9.00,10.00,6488
19.50,21.00,19.00,20.00,6489
9.50,11.00,9.00,10.00,6490
19.50,21.00,19.00,20.00,6491
9.50,11.00,9.00,10.00,6492
19.50,21.00,19.00,20.00,6493
9.50,11.00,9.00,10.00,6494
19.50,21.00,19.00,20.00,6495
9.50,11.00,9.00,10.00,6496
19.50,21.00,19.00,20.00,6497
9.50,11.00,9.00,10.00,6498
19.50,21.00,19.00,20.00,6499
9.50,11.00,9.00,10.00,6500
19.50,21.00,19.00,20.00,6501
9.50,11.00,9.00,10.00,6502
19.50,21.00,19.00,20.00,6503
9.50,11.00,9.00,10.00,6504
19.50,21.00,19.00,20.00,6505
9.50,11.00,9.00,10.00,6506
19.50,21.00,19.00,20.00,6507
9.50,11.00,9.00,10.00,6508
19.50,21.00,19.00,20.00,6509
9.50,11.00,9.00,10.00,6510
19.50,21.00,19.00,20.00,6511
9.50,11.00,9.00,10.00,6512
19.50,21.00,19.00,20.00,6513
9.50,11.00,9.00,10.00,6514
19.50,21.00,19.00,20.00,6515
9.50,11.00,9.00,10.00,6516
19.50,21.00,19.00,20.00,6517
9.50,11.00,9.00,10.00,6518
19.50,21.00,19.00,20.00,6519
9.50,11.00,9.00,10.00,6520
19.50,21.00,19.00,20.00,6521
9.50,11.00,9.00,10.00,6522
19.50,21.00,19.00,20.00,6523
9.50,11.00,9.00,10.00,6524
19.50,21.00,19.00,20.00,6525
9.50,11.00,9.00,10.00,6526
19.50,21.00,19.00,20.00,6527
9.50,11.00,9.00,10.00,6528
19.50,21.00,19.00,20.00,6529
9.50,11.00,9.00,10.00,6530
19.50,21.00,19.00,20.00,6531
9.50,11.00,9.00,10.00,6532
19.50,21.00,19.00,20.00,6533
9.50,11.00,9.00,10.00,6534
19.50,21.00,19.00,20.00,6535
9.50,11.00,9.00,10.00,6536
19.50,21.00,19.00,20.00,6537
9.50,11.00,9.00,10.00,6538
19.50,21.00,19.00,20.00,6539
9.50,11.00,9.00,10.00,6540
19.50,21.00,19.00,20.00,6541
9.50,11.00,9.00,10.00,6542
19.50,21.00,19.00,20.00,6543
9.50,11.00,9.00,10.00,6544
19.50,21.00,19.00,20.00,6545
9.50,11.00,9.00,10.00,6546
19.50,21.00,19.00,20.00,6547
9.50,11.00,9.00,10.00,6548
19.50,21.00,19.00,20.00,6549
9.50,11.00,9.00,10.00,6550
19.50,21.00,19.00,20.00,6551
9.50,11.00,9.00,10.00,6552
19.50,21.00,19.00,20.00,6553
9.50,11.00,9.00,10.00,6554
19.50,21.00,19.00,20.00,6555
9.50,11.00,9.00,10.00,6556
19.50,21.00,19.00,20.00,6557
9.50,11.00,9.00,10.00,6558
19.50,21.00,19.00,20.00,6559
9.50,11.00,9.00,10.00,6560
19.50,21.00,19.00,20.00,6561
9.50,11.00,9.00,10.00,6562
19.50,21.00,19.00,20.00,6563
9.50,11.00,9.00,10.00,6564
19.50,21.00,19.00,20.00,6565
9.50,11.00,9.00,10.00,6566
19.50,21.00,19.00,20.00,6567
9.50,11.00,9.00,10.00,6568
19.50,21.00,19.00,20.00,6569
9.50,11.00,9.00,10.00,6570
19.50,21.00,19.00,20.00,6571
9.50,11.00,9.00,10.00,6572
19.50,21.00,19.00,20.00,6573
9.50,11.00,9.00,10.00,6574
19.50,21.00,19.00,20.00,6575
9.50,11.00,9.00,10.00,6576
19.50,21.00,19.00,20.00,6577
9.50,11.00,9.00,10.00,6578
19.50,21.00,19.00,20.00,6579
9.50,11.00,9.00,10.00,6580
19.50,21.00,19.00,20.00,6581
9.50,11.00,9.00,10.00,6582
19.50,21.00,19.00,20.00,6583
9.50,11.00,9.00,10.00,6584
19.50,21.00,19.00,20.00,6585
9.50,11.00,9.00,10.00,6586
19.50,21.00,19.00,20.00,6587
9.50,11.00,9.00,10.00,6588
19.50,21.00,19.00,20.00,6589
9.50,11.00,9.00,10.00,6590
19.50,21.00,19.00,20.00,6591
9.50,11.00,9.00,10.00,6592
19.50,21.00,19.00,20.00,6593
9.50,11.00,9.00,10.00,6594
19.50,21.00,19.00,20.00,6595
9.50,11.00,9.00,10.00,6596
19.50,21.00,19.00,20.00,6597
9.50,11.00,9.00,10.00,6598
19.50,21.00,19.00,20.00,6599
9.50,11.00,9.00,10.00,6600
19.50,21.00,19.00,20.00,6601
9.50,11.00,9.00,10.00,6602
19.50,21.00,19.00,20.00,6603
9.50,11.00,9.00,10.00,6604
19.50,21.00,19.00,20.00,6605
9.50,11.00,9.00,10.00,6606
19.50,21.00,19.00,20.00,6607
9.50,11.00,9.00,10.00,6608
19.50,21.00,19.00,20.00,6609
9.50,11.00,9.00,10.00,6610
19.50,21.00,19.00,20.00,6611
9.50,11.00,9.00,10.00,6612
19.50,21.00,19.00,20.00,6613
9.50,11.00,9.00,10.00,6614
19.50,21.00,19.00,20.00,6615
9.50,11.00,9.00,10.00,6616
19.50,21.00,19.00,20.00,6617
9.50,11.00,9.00,10.00,6618
19.50,21.00,19.00,20.00,6619
9.50,11.00,9.00,10.00,6620
19.50,21.00,19.00,20.00,6621
9.50,11.00,9.00,10.00,6622
19.50,21.00,19.00,20.00,6623
9.50,11.00,9.00,10.00,6624
19.50,21.00,19.00,20.00,6625
9.50,11.00,9.00,10.00,6626
19.50,21.00,19.00,20.00,6627
9.50,11.00,9.00,10.00,6628
19.50,21.00,19.00,20.00,6629
9.50,11.00,9.00,10.00,6630
19.50,21.00,19.00,20.00,6631
9.50,11.00,9.00,10.00,6632
19.50,21.00,19.00,20.00,6633
9.50,11.00,9.00,10.00,6634
19.50,21.00,19.00,20.00,6635
9.50,11.00,9.00,10.00,6636
19.50,21.00,19.00,20.00,6637
9.50,11.00,9.00,10.00,6638
19.50,21.00,19.00,20.00,6639
9.50,11.00,9.00,10.00,6640
19.50,21.00,19.00,20.00,6641
9.50,11.00,9.00,10.00,6642
19.50,21.00,19.00,20.00,6643
9.50,11.00,9.00,10.00,6644
19.50,21.00,19.00,20.00,6645
9.50,11.00,9.00,10.00,6646
19.50,21.00,19.00,20.00,6647
9.50,11.00,9.00,10.00,6648
19.50,21.00,19.00,20.00,6649
9.50,11.00,9.00,10.00,6650
19.50,21.00,19.00,20.00,6651
9.50,11.00,9.00,10.00,6652
19.50,21.00,19.00,20.00,6653
9.50,11.00,9.00,10.00,6654
19.50,21.00,19.00,20.00,6655
9.50,11.00,9.00,10.00,6656
19.50,21.00,19.00,20.00,6657
9.50,11.00,9.00,10.00,6658
19.50,21.00,19.00,20.00,6659
9.50,11.00,9.00,10.00,6660
19.50,21.00,19.00,20.00,6661
9.50,11.00,9.00,10.00,6662
19.50,21.00,19.00,20.00,6663
9.50,11.00,9.00,10.00,6664
19.50,21.00,19.00,20.00,6665
9.50,11.00,9.00,10.00,6666
19.50,21.00,19.00,20.00,6667
9.50,11.00,9.00,10.00,6668
19.50,21.00,19.00,20.00,6669
9.50,11.00,9.00,10.00,6670
19.50,21.00,19.00,20.00,6671
9.50,11.00,9.00,10.00,6672
19.50,21.00,19.00,20.00,6673
9.50,11.00,9.00,10.00,6674
19.50,21.00,19.00,20.00,6675
9.50,11.00,9.00,10.00,6676
19.50,21.00,19.00,20.00,6677
9.50,11.00,9.00,10.00,6678
19.50,21.00,19.00,20.00,6679
9.50,11.00,9.00,10.00,6680
19.50,21.00,19.00,20.00,6681
9.50,11.00,9.00,10.00,6682
19.50,21.00,19.00,20.00,6683
9.50,11.00,9.00,10.00,6684
19.50,21.00,19.00,20.00,6685
9.50,11.00,9.00,10.00,6686
19.50,21.00,19.00,20.00,6687
9.50,11.00,9.00,10.00,6688
19.50,21.00,19.00,20.00,6689
9.50,11.00,9.00,10.00,6690
19.50,21.00,19.00,20.00,6691
9.50,11.00,9.00,10.00,6692
19.50,21.00,19.00,20.00,6693
9.50,11.00,9.00,10.00,6694
19.50,21.00,19.00,20.00,6695
9.50,11.00,9.00,10.00,6696
19.50,21.00,19.00,20.00,6697
9.50,11.00,9.00,10.00,6698
19.50,21.00,19.00,20.00,6699
9.50,11.00,9.00,10.00,6700
19.50,21.00,19.00,20.00,6701
9.50,11.00,9.00,10.00,6702
19.50,21.00,19.00,20.00,6703
9.50,11.00,9.00,10.00,6704
19.50,21.00,19.00,20.00,6705
9.50,11.00,9.00,10.00,6706
19.50,21.00,19.00,20.00,6707
9.50,11.00,9.00,10.00,6708
19.50,21.00,19.00,20.00,6709
9.50,11.00,9.00,10.00,6710
19.50,21.00,19.00,20.00,6711
9.50,11.00,9.00,10.00,6712
19.50,21.00,19.00,20.00,6713
9.50,11.00,9.00,10.00,6714
19.50,21.00,19.00,20.00,6715
9.50,11.00,9.00,10.00,6716
19.50,21.00,19.00,20.00,6717
9.50,11.00,9.00,10.00,6718
19.50,21.00,19.00,20.00,6719
9.50,11.00,9.00,10.00,6720
19.50,21.00,19.00,20.00,6721
9.50,11.00,9.00,10.00,6722
19.50,21.00,19.00,20.00,6723
9.50,11.00,9.00,10.00,6724
19.50,21.00,19.00,20.00,6725
9.50,11.00,9.00,10.00,6726
19.50,21.00,19.00,20.00,6727
9.50,11.00,9.00,10.00,6728
19.50,21.00,19.00,20.00,6729
9.50,11.00,9.00,10.00,6730
19.50,21.00,19.00,20.00,6731
9.50,11.00,9.00,10.00,6732
19.50,21.00,19.00,20.00,6733
9.50,11.00,9.00,10.00,6734
19.50,21.00,19.00,20.00,6735
9.50,11.00,9.00,10.00,6736
19.50,21.00,19.00,20.00,6737
9.50,11.00,9.00,10.00,6738
19.50,21.00,19.00,20.00,6739
9.50,11.00,9.00,10.00,6740
19.50,21.00,19.00,20.00,6741
9.50,11.00,9.00,10.00,6742
19.50,21.00,19.00,20.00,6743
9.50,11.00,9.00,10.00,6744
19.50,21.00,19.00,20.00,6745
9.50,11.00,9.00,10.00,6746
19.50,21.00,19.00,20.00,6747
9.50,11.00,9.00,10.00,6748
19.50,21.00,19.00,20.00,6749
9.50,11.00,9.00,10.00,6750
19.50,21.00,19.00,20.00,6751
9.50,11.00,9.00,10.00,6752
19.50,21.00,19.00,20.00,6753
9.50,11.00,9.00,10.00,6754
19.50,21.00,19.00,20.00,6755
9.50,11.00,9.00,10.00,6756
19.50,21.00,19.00,20.00,6757
9.50,11.00,9.00,10.00,6758
19.50,21.00,19.00,20.00,6759
9.50,11.00,9.00,10.00,6760
19.50,21.00,19.00,20.00,6761
9.50,11.00,9.00,10.00,6762
19.50,21.00,19.00,20.00,6763
9.50,11.00,9.00,10.00,6764
19.50,21.00,19.00,20.00,6765
9.50,11.00,9.00,10.00,6766
19.50,21.00,19.00,20.00,6767
9.50,11.00,9.00,10.00,6768
19.50,21.00,19.00,20.00,6769
9.50,11.00,9.00,10.00,6770
19.50,21.00,19.00,20.00,6771
9.50,11.00,9.00,10.00,6772
19.50,21.00,19.00,20.00,6773
9.50,11.00,9.00,10.00,6774
19.50,21.00,19.00,20.00,6775
9.50,11.00,9.00,10.00,6776
19.50,21.00,19.00,20.00,6777
9.50,11.00,9.00,10.00,6778
19.50,21.00,19.00,20.00,6779
9.50,11.00,9.00,10.00,6780
19.50,21.00,19.00,20.00,6781
9.50,11.00,9.00,10.00,6782
19.50,21.00,19.00,20.00,6783
9.50,11.00,9.00,10.00,6784
19.50,21.00,19.00,20.00,6785
9.50,11.00,9.00,10.00,6786
19.50,21.00,19.00,20.00,6787
9.50,11.00,9.00,10.00,6788
19.50,21.00,19.00,20.00,6789
9.50,11.00,9.00,10.00,6790
19.50,21.00,19.00,20.00,6791
9.50,11.00,9.00,10.00,6792
19.50,21.00,19.00,20.00,6793
9.50,11.00,9.00,10.00,6794
19.50,21.00,19.00,20.00,6795
9.50,11.00,9.00,10.00,6796
19.50,21.00,19.00,20.00,6797
9.50,11.00,9.00,10.00,6798
19.50,21.00,19.00,20.00,6799
9.50,11.00,9.00,10.00,6800
19.50,21.00,19.00,20.00,6801
9.50,11.00,9.00,10.00,6802
19.50,21.00,19.00,20.00,6803
9.50,11.00,9.00,10.00,6804
19.50,21.00,19.00,20.00,6805
9.50,11.00,9.00,10.00,6806
19.50,21.00,19.00,20.00,6807
9.50,11.00,9.00,10.00,6808
19.50,21.00,19.00,20.00,6809
9.50,11.00,9.00,10.00,6810
19.50,21.00,19.00,20.00,6811
9.50,11.00,9.00,10.00,6812
19.50,21.00,19.00,20.00,6813
9.50,11.00,9.00,10.00,6814
19.50,21.00,19.00,20.00,6815
9.50,11.00,9.00,10.00,6816
19.50,21.00,19.00,20.00,6817
9.50,11.00,9.00,10.00,6818
19.50,21.00,19.00,20.00,6819
9.50,11.00,9.00,10.00,6820
19.50,21.00,19.00,20.00,6821
9.50,11.00,9.00,10.00,6822
19.50,21.00,19.00,20.00,6823
9.50,11.00,9.00,10.00,6824
19.50,21.00,19.00,20.00,6825
9.50,11.00,9.00,10.00,6826
19.50,21.00,19.00,20.00,6827
9.50,11.00,9.00,10.00,6828
19.50,21.00,19.00,20.00,6829
9.50,11.00,9.00,10.00,6830
19.50,21.00,19.00,20.00,6831
9.50,11.00,9.00,10.00,6832
19.50,21.00,19.00,20.00,6833
9.50,11.00,9.00,10.00,6834
19.50,21.00,19.00,20.00,6835
9.50,11.00,9.00,10.00,6836
19.50,21.00,19.00,20.00,6837
9.50,11.00,9.00,10.00,6838
19.50,21.00,19.00,20.00,6839
9.50,11.00,9.00,10.00,6840
19.50,21.00,19.00,20.00,6841
9.50,11.00,9.00,10.00,6842
19.50,21.00,19.00,20.00,6843
9.50,11.00,9.00,10.00,6844
19.50,21.00,19.00,20.00,6845
9.50,11.00,9.00,10.00,6846
19.50,21.00,19.00,20.00,6847
9.50,11.00,9.00,10.00,6848
19.50,21.00,19.00,20.00,6849
9.50,11.00,9.00,10.00,6850
19.50,21.00,19.00,20.00,6851
9.50,11.00,9.00,10.00,6852
19.50,21.00,19.00,20.00,6853
9.50,11.00,9.00,10.00,6854
19.50,21.00,19.00,20.00,6855
9.50,11.00,9.00,10.00,6856
19.50,21.00,19.00,20.00,6857
9.50,11.00,9.00,10.00,6858
19.50,21.00,19.00,20.00,6859
9.50,11.00,9.00,10.00,6860
19.50,21.00,19.00,20.00,6861
9.50,11.00,9.00,10.00,6862
19.50,21.00,19.00,20.00,6863
9.50,11.00,9.00,10.00,6864
19.50,21.00,19.00,20.00,6865
9.50,11.00,9.00,10.00,6866
19.50,21.00,19.00,20.00,6867
9.50,11.00,9.00,10.00,6868
19.50,21.00,19.00,20.00,6869
9.50,11.00,9.00,10.00,6870
19.50,21.00,19.00,20.00,6871
9.50,11.00,9.00,10.00,6872
19.50,21.00,19.00,20.00,6873
9.50,11.00,9.00,10.00,6874
19.50,21.00,19.00,20.00,6875
9.50,11.00,9.00,10.00,6876
19.50,21.00,19.00,20.00,6877
9.50,11.00,9.00,10.00,6878
19.50,21.00,19.00,20.00,6879
9.50,11.00,9.00,10.00,6880
19.50,21.00,19.00,20.00,6881
9.50,11.00,9.00,10.00,6882
19.50,21.00,19.00,20.00,6883
9.50,11.00,9.00,10.00,6884
19.50,21.00,19.00,20.00,6885
9.50,11.00,9.00,10.00,6886
19.50,21.00,19.00,20.00,6887
9.50,11.00,9.00,10.00,6888
19.50,21.00,19.00,20.00,6889
9.50,11.00,9.00,10.00,6890
19.50,21.00,19.00,20.00,6891
9.50,11.00,9.00,10.00,6892
19.50,21.00,19.00,20.00,6893
9.50,11.00,9.00,10.00,6894
19.50,21.00,19.00,20.00,6895
9.50,11.00,9.00,10.00,6896
19.50,21.00,19.00,20.00,6897
9.50,11.00,9.00,10.00,6898
19.50,21.00,19.00,20.00,6899
9.50,11.00,9.00,10.00,6900
19.50,21.00,19.00,20.00,6901
9.50,11.00,9.00,10.00,6902
19.50,21.00,19.00,20.00,6903
9.50,11.00,9.00,10.00,6904
19.50,21.00,19.00,20.00,6905
9.50,11.00,9.00,10.00,6906
19.50,21.00,19.00,20.00,6907
9.50,11.00,9.00,10.00,6908
19.50,21.00,19.00,20.00,6909
9.50,11.00,9.00,10.00,6910
19.50,21.00,19.00,20.00,6911
9.50,11.00,9.00,10.00,6912
19.50,21.00,19.00,20.00,6913
9.50,11.00,9.00,10.00,6914
19.50,21.00,19.00,20.00,6915
9.50,11.00,9.00,10.00,6916
19.50,21.00,19.00,20.00,6917
9.50,11.00,9.00,10.00,6918
19.50,21.00,19.00,20.00,6919
9.50,11.00,9.00,10.00,6920
19.50,21.00,19.00,20.00,6921
9.50,11.00,9.00,10.00,6922
19.50,21.00,19.00,20.00,6923
9.50,11.00,9.00,10.00,6924
19.50,21.00,19.00,20.00,6925
9.50,11.00,9.00,10.00,6926
19.50,21.00,19.00,20.00,6927
9.50,11.00,9.00,10.00,6928
19.50,21.00,19.00,20.00,6929
9.50,11.00,9.00,10.00,6930
19.50,21.00,19.00,20.00,6931
9.50,11.00,9.00,10.00,6932
19.50,21.00,19.00,20.00,6933
9.50,11.00,9.00,10.00,6934
19.50,21.00,19.00,20.00,6935
9.50,11.00,9.00,10.00,6936
19.50,21.00,19.00,20.00,6937
9.50,11.00,9.00,10.00,6938
19.50,21.00,19.00,20.00,6939
9.50,11.00,9.00,10.00,6940
19.50,21.00,19.00,20.00,6941
9.50,11.00,9.00,10.00,6942
19.50,21.00,19.00,20.00,6943
9.50,11.00,9.00,10.00,6944
19.50,21.00,19.00,20.00,6945
9.50,11.00,9.00,10.00,6946
19.50,21.00,19.00,20.00,6947
9.50,11.00,9.00,10.00,6948
19.50,21.00,19.00,20.00,6949
9.50,11.00,9.00,10.00,6950
19.50,21.00,19.00,20.00,6951
9.50,11.00,9.00,10.00,6952
19.50,21.00,19.00,20.00,6953
9.50,11.00,9.00,10.00,6954
19.50,21.00,19.00,20.00,6955
9.50,11.00,9.00,10.00,6956
19.50,21.00,19.00,20.00,6957
9.50,11.00,9.00,10.00,6958
19.50,21.00,19.00,20.00,6959
9.50,11.00,9.00,10.00,6960
19.50,21.00,19.00,20.00,6961
9.50,11.00,9.00,10.00,6962
19.50,21.00,19.00,20.00,6963
9.50,11.00,9.00,10.00,6964
19.50,21.00,19.00,20.00,6965
9.50,11.00,9.00,10.00,6966
19.50,21.00,19.00,20.00,6967
9.50,11.00,9.00,10.00,6968
19.50,21.00,19.00,20.00,6969
9.50,11.00,9.00,10.00,6970
19.50,21.00,19.00,20.00,6971
9.50,11.00,9.00,10.00,6972
19.50,21.00,19.00,20.00,6973
9.50,11.00,9.00,10.00,6974
19.50,21.00,19.00,20.00,6975
9.50,11.00,9.00,10.00,6976
19.50,21.00,19.00,20.00,6977
9.50,11.00,9.00,10.00,6978
19.50,21.00,19.00,20.00,6979
9.50,11.00,9.00,10.00,6980
19.50,21.00,19.00,20.00,6981
9.50,11.00,9.00,10.00,6982
19.50,21.00,19.00,20.00,6983
9.50,11.00,9.00,10.00,6984
19.50,21.00,19.00,20.00,6985
9.50,11.00,9.00,10.00,6986
19.50,21.00,19.00,20.00,6987
9.50,11.00,9.00,10.00,6988
19.50,21.00,19.00,20.00,6989
9.50,11.00,9.00,10.00,6990
19.50,21.00,19.00,20.00,6991
9.50,11.00,9.00,10.00,6992
19.50,21.00,19.00,20.00,6993
9.50,11.00,9.00,10.00,6994
19.50,21.00,19.00,20.00,6995
9.50,11.00,9.00,10.00,6996
19.50,21.00,19.00,20.00,6997
9.50,11.00,9.00,10.00,6998
19.50,21.00,19.00,20.00,6999
9.50,11.00,9.00,10.00,7000
19.50,21.00,19.00,20.00,7001
9.50,11.00,9.00,10.00,7002
19.50,21.00,19.00,20.00,7003
9.50,11.00,9.00,10.00,7004
19.50,21.00,19.00,20.00,7005
9.50,11.00,9.00,10.00,7006
19.50,21.00,19.00,20.00,7007
9.50,11.00,9.00,10.00,7008
19.50,21.00,19.00,20.00,7009
9.50,11.00,9.00,10.00,7010
19.50,21.00,19.00,20.00,7011
9.50,11.00,9.00,10.00,7012
19.50,21.00,19.00,20.00,7013
9.50,11.00,9.00,10.00,7014
19.50,21.00,19.00,20.00,7015
9.50,11.00,9.00,10.00,7016
19.50,21.00,19.00,20.00,7017
9.50,11.00,9.00,10.00,7018
19.50,21.00,19.00,20.00,7019
9.50,11.00,9.00,10.00,7020
19.50,21.00,19.00,20.00,7021
9.50,11.00,9.00,10.00,7022
19.50,21.00,19.00,20.00,7023
9.50,11.00,9.00,10.00,7024
19.50,21.00,19.00,20.00,7025
9.50,11.00,9.00,10.00,7026
19.50,21.00,19.00,20.00,7027
9.50,11.00,9.00,10.00,7028
19.50,21.00,19.00,20.00,7029
9.50,11.00,9.00,10.00,7030
19.50,21.00,19.00,20.00,7031
9.50,11.00,9.00,10.00,7032
19.50,21.00,19.00,20.00,7033
9.50,11.00,9.00,10.00,7034
19.50,21.00,19.00,20.00,7035
9.50,11.00,9.00,10.00,7036
19.50,21.00,19.00,20.00,7037
9.50,11.00,9.00,10.00,7038
19.50,21.00,19.00,20.00,7039
9.50,11.00,9.00,10.00,7040
19.50,21.00,19.00,20.00,7041
9.50,11.00,9.00,10.00,7042
19.50,21.00,19.00,20.00,7043
9.50,11.00,9.00,10.00,7044
19.50,21.00,19.00,20.00,7045
9.50,11.00,9.00,10.00,7046
19.50,21.00,19.00,20.00,7047
9.50,11.00,9.00,10.00,7048
19.50,21.00,19.00,20.00,7049
9.50,11.00,9.00,10.00,7050
19.50,21.00,19.00,20.00,7051
9.50,11.00,9.00,10.00,7052
19.50,21.00,19.00,20.00,7053
9.50,11.00,9.00,10.00,7054
19.50,21.00,19.00,20.00,7055
9.50,11.00,9.00,10.00,7056
19.50,21.00,19.00,20.00,7057
9.50,11.00,9.00,10.00,7058
19.50,21.00,19.00,20.00,7059
9.50,11.00,9.00,10.00,7060
19.50,21.00,19.00,20.00,7061
9.50,11.00,9.00,10.00,7062
19.50,21.00,19.00,20.00,7063
9.50,11.00,9.00,10.00,7064
19.50,21.00,19.00,20.00,7065
9.50,11.00,9.00,10.00,7066
19.50,21.00,19.00,20.00,7067
9.50,11.00,9.00,10.00,7068
19.50,21.00,19.00,20.00,7069
9.50,11.00,9.00,10.00,7070
19.50,21.00,19.00,20.00,7071
9.50,11.00,9.00,10.00,7072
19.50,21.00,19.00,20.00,7073
